"id","title","records","institute","oceanexpert_id","typeid","type"
"f1db48b2-d553-4858-b657-1943f60c59c8","Gastropoda distribution data from: Deep-sea fauna of European seas - an annotated species check-list of benthic invertebrates living deeper than 2000 m in the seas bordering Europe",165,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"0c2ca4a9-450c-4840-96a3-c1ae29276582","Study of the Biology of Sea Turtles in Brazil through Satellite Telemetry (aggregated per 1-degree cell)",164,"Duke University",19393,1,"Academic"
"0c2ca4a9-450c-4840-96a3-c1ae29276582","Study of the Biology of Sea Turtles in Brazil through Satellite Telemetry (aggregated per 1-degree cell)",164,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"0c2ca4a9-450c-4840-96a3-c1ae29276582","Study of the Biology of Sea Turtles in Brazil through Satellite Telemetry (aggregated per 1-degree cell)",164,"Projeto Tamar-Ibama",NA,NA,NA
"0c2ca4a9-450c-4840-96a3-c1ae29276582","Study of the Biology of Sea Turtles in Brazil through Satellite Telemetry (aggregated per 1-degree cell)",164,"seaturtle.org",NA,NA,NA
"a065c139-81fc-4a85-8117-06dd8e6ac88f","Antarctic fish Gobionotothen gibberifrons",162,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"a065c139-81fc-4a85-8117-06dd8e6ac88f","Antarctic fish Gobionotothen gibberifrons",162,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"12a7279f-9212-494b-87a9-1acee31a480e","DinoTintinideos",157,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"12a7279f-9212-494b-87a9-1acee31a480e","DinoTintinideos",157,"Centro de Referência em Informação Ambiental (CRIA)",NA,NA,NA
"624da737-38e5-4d69-a8c2-f9e349fe6073","Southern Ocean Cnidarian Collections",156,"Japan Agency for Marine-Earth Science and Technology, Yokosuka",11797,3,"Government"
"624da737-38e5-4d69-a8c2-f9e349fe6073","Southern Ocean Cnidarian Collections",156,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"624da737-38e5-4d69-a8c2-f9e349fe6073","Southern Ocean Cnidarian Collections",156,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"624da737-38e5-4d69-a8c2-f9e349fe6073","Southern Ocean Cnidarian Collections",156,"Japan Agency for Marine-Earth Science and Technology",NA,NA,NA
"33402693-a77d-443e-87a7-f9597315f76c","PANGAEA - Data from Ocean margin exchange project (OMEX I)",153,"Vlaams Instituut voor de Zee",6223,3,"Government"
"33402693-a77d-443e-87a7-f9597315f76c","PANGAEA - Data from Ocean margin exchange project (OMEX I)",153,"Université Libre de Bruxelles (ULB)",NA,NA,NA
"33402693-a77d-443e-87a7-f9597315f76c","PANGAEA - Data from Ocean margin exchange project (OMEX I)",153,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"768d9e0b-a4d8-4e02-8c50-74f0adf4cf52","Gabon 2012: Pongara, Leatherback Turtles (aggregated per 1-degree cell)",152,"Duke University",19393,1,"Academic"
"768d9e0b-a4d8-4e02-8c50-74f0adf4cf52","Gabon 2012: Pongara, Leatherback Turtles (aggregated per 1-degree cell)",152,"University of Exeter",NA,NA,NA
"768d9e0b-a4d8-4e02-8c50-74f0adf4cf52","Gabon 2012: Pongara, Leatherback Turtles (aggregated per 1-degree cell)",152,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"768d9e0b-a4d8-4e02-8c50-74f0adf4cf52","Gabon 2012: Pongara, Leatherback Turtles (aggregated per 1-degree cell)",152,"seaturtle.org",NA,NA,NA
"c39efe99-47f3-4f7f-bb6f-f78322e2bf7e","Extreme_South_BR",151,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"b0dd257d-fc59-4621-ad78-99bf3c872a0d","Elasmobranch sightings along the South African coastline",146,"ELMO (South African Elasmobranch Monitoring)",NA,NA,NA
"b0dd257d-fc59-4621-ad78-99bf3c872a0d","Elasmobranch sightings along the South African coastline",146,"AfrOBIS",NA,NA,NA
"9c893879-88a2-4bf9-9373-ecb6c594cf45","CODA cetacean sightings on primary platform of vessel surveys 2007",144,"Duke University",19393,1,"Academic"
"9c893879-88a2-4bf9-9373-ecb6c594cf45","CODA cetacean sightings on primary platform of vessel surveys 2007",144,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"9c893879-88a2-4bf9-9373-ecb6c594cf45","CODA cetacean sightings on primary platform of vessel surveys 2007",144,"Sea Mammal Research Unit, University of St. Andrews",NA,NA,NA
"95fe561f-10e3-466b-8d65-7a2ccee54872","Antarctic Amphipoda",143,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"95fe561f-10e3-466b-8d65-7a2ccee54872","Antarctic Amphipoda",143,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"e548f7dc-7f39-4597-8258-351bfe98aaf0","BioChem: Zooplankton collected from Davis Strait, 1976-1977",141,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"e548f7dc-7f39-4597-8258-351bfe98aaf0","BioChem: Zooplankton collected from Davis Strait, 1976-1977",141,"Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)",NA,NA,NA
"ec3f819d-4e9e-44c6-8143-83d60cb84737","Eastern Canada Benthic Macro Fauna Database for the Eastern Canadian Continental Shelf, Slope and Adjacent Areas",140,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"ec3f819d-4e9e-44c6-8143-83d60cb84737","Eastern Canada Benthic Macro Fauna Database for the Eastern Canadian Continental Shelf, Slope and Adjacent Areas",140,"Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)",NA,NA,NA
"6e8bfa14-eabf-4295-8e56-cbf851edd391","Whale Observations from the British, Australian and New Zealand Antarctic Reaserch Expedition (BANZARE) voyages 1929-30 and 1930-31",138,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"6e8bfa14-eabf-4295-8e56-cbf851edd391","Whale Observations from the British, Australian and New Zealand Antarctic Reaserch Expedition (BANZARE) voyages 1929-30 and 1930-31",138,"Australian Antarctic Division Australian Antarctic Data Centre (AAD)",NA,NA,NA
"6e8bfa14-eabf-4295-8e56-cbf851edd391","Whale Observations from the British, Australian and New Zealand Antarctic Reaserch Expedition (BANZARE) voyages 1929-30 and 1930-31",138,"Australian Antarctic Division; Australian Antarctic Data Centre",NA,NA,NA
"edcfb34c-ae4d-4621-86a9-f089d5c1a6a2","RMT Trawl catch from the 1983/84 V5 ADBEX II voyage",136,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"de288f68-eee0-437c-bcb0-7a0d78b4c99b","MNA (Section of Genoa) associated collection of CCFEE (Tuscia University) - Antarctic Fungi",135,"Dipartimento di Scienze della terra, dell'ambiente e della vita",19289,1,"Academic"
"de288f68-eee0-437c-bcb0-7a0d78b4c99b","MNA (Section of Genoa) associated collection of CCFEE (Tuscia University) - Antarctic Fungi",135,"Tuscia University - Department of Ecological and Biological Sciences",19290,1,"Academic"
"de288f68-eee0-437c-bcb0-7a0d78b4c99b","MNA (Section of Genoa) associated collection of CCFEE (Tuscia University) - Antarctic Fungi",135,"Museo Nazionale dell'Antartide, Genova",19424,2,"Research"
"de288f68-eee0-437c-bcb0-7a0d78b4c99b","MNA (Section of Genoa) associated collection of CCFEE (Tuscia University) - Antarctic Fungi",135,"Department of Ecological and Biological Sciences (DEB), Tuscia University, Viterbo, Italy",NA,NA,NA
"de288f68-eee0-437c-bcb0-7a0d78b4c99b","MNA (Section of Genoa) associated collection of CCFEE (Tuscia University) - Antarctic Fungi",135,"and Life Sciences (DISTAV) &amp; Italian National Antarctic Museum (MNA, Section of Genoa)",NA,NA,NA
"de288f68-eee0-437c-bcb0-7a0d78b4c99b","MNA (Section of Genoa) associated collection of CCFEE (Tuscia University) - Antarctic Fungi",135,"Department of Earth, Environmental and Life Sciences (DISTAV) &amp; Italian National Antarctic Museum (MNA, Section of Genoa)",NA,NA,NA
"de288f68-eee0-437c-bcb0-7a0d78b4c99b","MNA (Section of Genoa) associated collection of CCFEE (Tuscia University) - Antarctic Fungi",135,"Department of Physical, Earth and Environmental Sciences, University of Siena, Siena, Italy &amp; Italian National Antarctic Museum (MNA, Section of Genoa)",NA,NA,NA
"3f699014-4818-46d7-9544-e7f32f715400","Virginia Aquarium Stranding Response Program (aggregated per 1-degree cell)",134,"Duke University",19393,1,"Academic"
"3f699014-4818-46d7-9544-e7f32f715400","Virginia Aquarium Stranding Response Program (aggregated per 1-degree cell)",134,"Naval Facilities Engineering Command Atlantic",NA,NA,NA
"3f699014-4818-46d7-9544-e7f32f715400","Virginia Aquarium Stranding Response Program (aggregated per 1-degree cell)",134,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"3f699014-4818-46d7-9544-e7f32f715400","Virginia Aquarium Stranding Response Program (aggregated per 1-degree cell)",134,"seaturtle.org",NA,NA,NA
"5928aef7-a2b7-4c8a-8576-cf6c393ca4ee","Bunger Hills, 1999/2000 survey - nest sites of snow petrels Pagodroma nivea",134,"Australian Antarctic Division",5028,3,"Government"
"5928aef7-a2b7-4c8a-8576-cf6c393ca4ee","Bunger Hills, 1999/2000 survey - nest sites of snow petrels Pagodroma nivea",134,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"5928aef7-a2b7-4c8a-8576-cf6c393ca4ee","Bunger Hills, 1999/2000 survey - nest sites of snow petrels Pagodroma nivea",134,"Australian Antarctic Division (AAD)",NA,NA,NA
"5928aef7-a2b7-4c8a-8576-cf6c393ca4ee","Bunger Hills, 1999/2000 survey - nest sites of snow petrels Pagodroma nivea",134,"Australian Antarctic Division Australian Antarctic Data Centre (AAD)",NA,NA,NA
"5928aef7-a2b7-4c8a-8576-cf6c393ca4ee","Bunger Hills, 1999/2000 survey - nest sites of snow petrels Pagodroma nivea",134,"Australian Antarctic Division; Australian Antarctic Data Centre",NA,NA,NA
"c94e8660-a699-4819-bac4-17d663e93f22","SOVIET ANTARCTIC EXPEDITIONS for Zooplankton (R.V. OB March-May 1956, January-March 1957;R.V.ACADEMIC KURCHATOV, October 1971-January 1972; RV DMITRY MENDELEEV;R.V.ACADEMIC IOFFE 1992).",134,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"c94e8660-a699-4819-bac4-17d663e93f22","SOVIET ANTARCTIC EXPEDITIONS for Zooplankton (R.V. OB March-May 1956, January-March 1957;R.V.ACADEMIC KURCHATOV, October 1971-January 1972; RV DMITRY MENDELEEV;R.V.ACADEMIC IOFFE 1992).",134,"University of Alaska Fairbanks – Laboratory for Ecological Wildlife Habitat Data Analysis for the Land- and SeascapE",19547,2,"Research"
"c94e8660-a699-4819-bac4-17d663e93f22","SOVIET ANTARCTIC EXPEDITIONS for Zooplankton (R.V. OB March-May 1956, January-March 1957;R.V.ACADEMIC KURCHATOV, October 1971-January 1972; RV DMITRY MENDELEEV;R.V.ACADEMIC IOFFE 1992).",134,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"c94e8660-a699-4819-bac4-17d663e93f22","SOVIET ANTARCTIC EXPEDITIONS for Zooplankton (R.V. OB March-May 1956, January-March 1957;R.V.ACADEMIC KURCHATOV, October 1971-January 1972; RV DMITRY MENDELEEV;R.V.ACADEMIC IOFFE 1992).",134,"University of Alaska Fairbanks; EWHALE lab",NA,NA,NA
"0916e7cb-30ab-4e68-83db-2452af07c095","Georgia Aquarium/DomSeTCO Leatherback's of Dominica (aggregated per 1-degree cell)",130,"Duke University",19393,1,"Academic"
"0916e7cb-30ab-4e68-83db-2452af07c095","Georgia Aquarium/DomSeTCO Leatherback's of Dominica (aggregated per 1-degree cell)",130,"Dominica Sea Turtle Conservation Organization",NA,NA,NA
"0916e7cb-30ab-4e68-83db-2452af07c095","Georgia Aquarium/DomSeTCO Leatherback's of Dominica (aggregated per 1-degree cell)",130,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"0916e7cb-30ab-4e68-83db-2452af07c095","Georgia Aquarium/DomSeTCO Leatherback's of Dominica (aggregated per 1-degree cell)",130,"seaturtle.org",NA,NA,NA
"0fd1dae1-3b8c-4e11-bcad-10c95de2e95f","SWFSC Marine Mammal Survey, SWAPS 1997, Cruise 1607",130,"Duke University",19393,1,"Academic"
"0fd1dae1-3b8c-4e11-bcad-10c95de2e95f","SWFSC Marine Mammal Survey, SWAPS 1997, Cruise 1607",130,"NOAA Southwest Fisheries Science Center",NA,NA,NA
"0fd1dae1-3b8c-4e11-bcad-10c95de2e95f","SWFSC Marine Mammal Survey, SWAPS 1997, Cruise 1607",130,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"c847a122-9aab-4f67-b404-ebbc581fa57a","Marion Wanderers (aggregated per 1-degree cell)",130,"Duke University",19393,1,"Academic"
"c847a122-9aab-4f67-b404-ebbc581fa57a","Marion Wanderers (aggregated per 1-degree cell)",130,"Marion Island Wanderers &amp; Winds",NA,NA,NA
"c847a122-9aab-4f67-b404-ebbc581fa57a","Marion Wanderers (aggregated per 1-degree cell)",130,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"c847a122-9aab-4f67-b404-ebbc581fa57a","Marion Wanderers (aggregated per 1-degree cell)",130,"seaturtle.org",NA,NA,NA
"80664239-e7c4-49d8-a80e-e2ae113331ca","NAFO: Historical collection of annual fisheries catch statistics for cod, haddock and redfish in the Northwest Atlantic during the period 1893-1959",128,"Northwest Atlantic Fisheries Organization",18847,7,"International / Intergovernmental"
"80664239-e7c4-49d8-a80e-e2ae113331ca","NAFO: Historical collection of annual fisheries catch statistics for cod, haddock and redfish in the Northwest Atlantic during the period 1893-1959",128,"NAFO Secretariat",NA,NA,NA
"aa60750c-4921-43e1-8146-7b16aad675ac","CRED Rapid Ecological Assessment of Benthic Habitat Cover in the Pacific Ocean 2005-2010",128,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"aa60750c-4921-43e1-8146-7b16aad675ac","CRED Rapid Ecological Assessment of Benthic Habitat Cover in the Pacific Ocean 2005-2010",128,"National Oceanic and Atmospheric Administration; National Marine Fisheries Service Pacific Islands Fisheries Science Center (NOAA-PIFSC)",NA,NA,NA
"aa60750c-4921-43e1-8146-7b16aad675ac","CRED Rapid Ecological Assessment of Benthic Habitat Cover in the Pacific Ocean 2005-2010",128,"Federal Government of the United States of America; Department of Commerce; National Oceanic and Atmospheric Administration; National Marine Fisheries Service; Pacific Islands Fisheries Science Center Coral Reef Ecosystem Division (NOAA-CRED)",NA,NA,NA
"3ec6e8d1-385f-4861-99fb-812543171835","Abyssal fauna of the UK-1 polymetallic nodule exploration area, Clarion-Clipperton Zone, central Pacific Ocean: Mollusca",127,"The Natural History Museum",8603,3,"Government"
"3ec6e8d1-385f-4861-99fb-812543171835","Abyssal fauna of the UK-1 polymetallic nodule exploration area, Clarion-Clipperton Zone, central Pacific Ocean: Mollusca",127,"Natural History Museum",NA,NA,NA
"739c0486-3adf-4e88-9f8d-f0b48ea9b5ad","Macrozoobenthos composition, abundance and biomass in the Arctic Ocean along a transect between Svalbard and the Makarov Basin 1991",127,"University of Alaska Fairbanks - School of Fisheries and Oceans",12745,1,"Academic"
"739c0486-3adf-4e88-9f8d-f0b48ea9b5ad","Macrozoobenthos composition, abundance and biomass in the Arctic Ocean along a transect between Svalbard and the Makarov Basin 1991",127,"University of Alaska Fairbanks; School of Fisheries and Ocean Sciences",NA,NA,NA
"1618ada2-606b-4b4e-83ec-f00cfaa8cef2","SWFSC Marine Mammal Survey, PODS 1992, Cruise 1467",126,"Duke University",19393,1,"Academic"
"1618ada2-606b-4b4e-83ec-f00cfaa8cef2","SWFSC Marine Mammal Survey, PODS 1992, Cruise 1467",126,"NOAA Southwest Fisheries Science Center",NA,NA,NA
"1618ada2-606b-4b4e-83ec-f00cfaa8cef2","SWFSC Marine Mammal Survey, PODS 1992, Cruise 1467",126,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"19119a0f-92f3-4662-85c5-30f8472067cf","Arctic Species Trend Index (ASTI) : Marine",126,"Institute of Zoology, Zoological Society of London",6759,3,"Government"
"19119a0f-92f3-4662-85c5-30f8472067cf","Arctic Species Trend Index (ASTI) : Marine",126,"Conservation of Arctic Flora and Fauna.",17768,7,"International / Intergovernmental"
"19119a0f-92f3-4662-85c5-30f8472067cf","Arctic Species Trend Index (ASTI) : Marine",126,"Eamer Science & Policy",19486,6,"Private commercial"
"19119a0f-92f3-4662-85c5-30f8472067cf","Arctic Species Trend Index (ASTI) : Marine",126,"Environment and Climate Change Canada",19601,3,"Government"
"19119a0f-92f3-4662-85c5-30f8472067cf","Arctic Species Trend Index (ASTI) : Marine",126,"Polar Knowledge Canada",19626,3,"Government"
"19119a0f-92f3-4662-85c5-30f8472067cf","Arctic Species Trend Index (ASTI) : Marine",126,"Eamer Science &amp; Policy",NA,NA,NA
"19119a0f-92f3-4662-85c5-30f8472067cf","Arctic Species Trend Index (ASTI) : Marine",126,"Conservation of Arctic Flora and Fauna (CAFF)",NA,NA,NA
"19119a0f-92f3-4662-85c5-30f8472067cf","Arctic Species Trend Index (ASTI) : Marine",126,"Conservation of Arctic Flora and Fauna (CAFF) Secretariat",NA,NA,NA
"19119a0f-92f3-4662-85c5-30f8472067cf","Arctic Species Trend Index (ASTI) : Marine",126,"Zoological Society of London",NA,NA,NA
"19119a0f-92f3-4662-85c5-30f8472067cf","Arctic Species Trend Index (ASTI) : Marine",126,"CAFF Secretariat",NA,NA,NA
"6078be2d-e1af-47b3-bd70-3956dd95f664","Queensland Museum Corals",126,"CSIRO Oceans and Atmosphere (Hobart)",17014,3,"Government"
"6078be2d-e1af-47b3-bd70-3956dd95f664","Queensland Museum Corals",126,"Museum of Tropical Queensland",19412,3,"Government"
"6078be2d-e1af-47b3-bd70-3956dd95f664","Queensland Museum Corals",126,"CSIRO Oceans and Atmosphere",NA,NA,NA
"6078be2d-e1af-47b3-bd70-3956dd95f664","Queensland Museum Corals",126,"Queensland Museum",19411,3,"Government"
"0393c368-5ef8-4dc2-8cf9-2d49e9117381",NA,123,NA,NA,NA,NA
"e5307faf-7ad0-41bf-9a65-ceb4f699fd60","Antarctic Foraminiferans",122,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"e5307faf-7ad0-41bf-9a65-ceb4f699fd60","Antarctic Foraminiferans",122,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"2b5f9b56-27bf-4000-8f95-3e6e703c6a85","CSIRO Marine Invertebrates Image Collection (MIIC)",121,"CSIRO Oceans and Atmosphere (Hobart)",17014,3,"Government"
"2b5f9b56-27bf-4000-8f95-3e6e703c6a85","CSIRO Marine Invertebrates Image Collection (MIIC)",121,"CSIRO Oceans and Atmosphere",NA,NA,NA
"baa2a632-1f1c-453e-9968-ffd61fc468e3","Southern Giant Petrel census data within the Australian Antarctic Territory",121,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"baa2a632-1f1c-453e-9968-ffd61fc468e3","Southern Giant Petrel census data within the Australian Antarctic Territory",121,"Australian Antarctic Division Australian Antarctic Data Centre (AAD)",NA,NA,NA
